match_id,Year,Round,Host,Date,Attendance,team,adversaire,buts_pour,buts_contre,resultat,est_pays_hote
487,1994,Group stage,United States,1994-06-21,54456,Greece,Argentina,0,4,defaite,False
488,1994,Group stage,United States,1994-06-21,63113,Spain,Germany,1,1,nul,False
489,1994,Group stage,United States,1994-06-21,44132,Bulgaria,Nigeria,0,3,defaite,False
490,1994,Group stage,United States,1994-06-20,81061,Russia,Brazil,0,2,defaite,False
491,1994,Group stage,United States,1994-06-20,50535,Saudi Arabia,Netherlands,1,2,defaite,False
492,1994,Group stage,United States,1994-06-19,61219,Morocco,Belgium,0,1,defaite,False
493,1994,Group stage,United States,1994-06-19,52395,Mexico,Norway,0,1,defaite,False
494,1994,Group stage,United States,1994-06-19,93194,Sweden,Cameroon,2,2,nul,False
495,1994,Group stage,United States,1994-06-18,73425,Switzerland,United States,1,1,nul,False
496,1994,Group stage,United States,1994-06-18,75338,Ireland,Italy,1,0,victoire,False
497,1994,Group stage,United States,1994-06-18,91856,Romania,Colombia,3,1,victoire,False
498,1994,Group stage,United States,1994-06-17,63117,Bolivia,Germany,0,1,defaite,False
499,1994,Group stage,United States,1994-06-17,56247,South Korea,Spain,2,2,nul,False
500,1990,Final,Italy,1990-07-08,73603,Argentina,West Germany,0,1,defaite,False
501,1990,Third-place match,Italy,1990-07-07,51426,England,Italy,1,2,defaite,False
502,1990,Semi-finals,Italy,1990-07-04,62628,England,West Germany,1,1,nul,False
503,1990,Semi-finals,Italy,1990-07-03,59978,Argentina,Italy,1,1,nul,False
504,1990,Quarter-finals,Italy,1990-07-01,73347,Czechoslovakia,West Germany,0,1,defaite,False
505,1990,Quarter-finals,Italy,1990-07-01,55205,Cameroon,England,2,3,defaite,False
506,1990,Quarter-finals,Italy,1990-06-30,38971,Argentina,Yugoslavia,0,0,nul,False
507,1990,Quarter-finals,Italy,1990-06-30,73303,Ireland,Italy,0,1,defaite,False
508,1990,Round of 16,Italy,1990-06-26,35500,Yugoslavia,Spain,2,1,victoire,False
509,1990,Round of 16,Italy,1990-06-26,34520,Belgium,England,0,1,defaite,False
510,1990,Round of 16,Italy,1990-06-25,31818,Romania,Ireland,0,0,nul,False
511,1990,Round of 16,Italy,1990-06-25,73303,Uruguay,Italy,0,2,defaite,False
512,1990,Round of 16,Italy,1990-06-24,61381,Argentina,Brazil,1,0,victoire,False
513,1990,Round of 16,Italy,1990-06-24,74559,Netherlands,West Germany,1,2,defaite,False
514,1990,Round of 16,Italy,1990-06-23,50026,Colombia,Cameroon,1,2,defaite,False
515,1990,Round of 16,Italy,1990-06-23,47673,Costa Rica,Czechoslovakia,1,4,defaite,False
516,1990,Group stage,Italy,1990-06-21,35950,Spain,Belgium,2,1,victoire,False
517,1990,Group stage,Italy,1990-06-21,29039,Uruguay,South Korea,1,0,victoire,False
518,1990,Group stage,Italy,1990-06-21,33288,Netherlands,Ireland,1,1,nul,False
519,1990,Group stage,Italy,1990-06-21,34959,Egypt,England,0,1,defaite,False
520,1990,Group stage,Italy,1990-06-20,30223,Costa Rica,Sweden,2,1,victoire,False
521,1990,Group stage,Italy,1990-06-20,62502,Scotland,Brazil,0,1,defaite,False
522,1990,Group stage,Italy,1990-06-19,72510,Colombia,West Germany,1,1,nul,False
523,1990,Group stage,Italy,1990-06-19,27833,United Arab Emirates,Yugoslavia,1,4,defaite,False
524,1990,Group stage,Italy,1990-06-19,34857,United States,Austria,1,2,defaite,False
525,1990,Group stage,Italy,1990-06-19,73303,Czechoslovakia,Italy,0,2,defaite,False
526,1990,Group stage,Italy,1990-06-18,52733,Romania,Argentina,1,1,nul,False
527,1990,Group stage,Italy,1990-06-18,37307,Soviet Union,Cameroon,4,0,victoire,False
528,1990,Group stage,Italy,1990-06-17,33288,Egypt,Ireland,0,0,nul,False
529,1990,Group stage,Italy,1990-06-17,33759,Uruguay,Belgium,1,3,defaite,False
530,1990,Group stage,Italy,1990-06-17,32733,Spain,South Korea,3,1,victoire,False
531,1990,Group stage,Italy,1990-06-16,58007,Costa Rica,Brazil,0,1,defaite,False
532,1990,Group stage,Italy,1990-06-16,35267,Netherlands,England,0,0,nul,False
533,1990,Group stage,Italy,1990-06-16,31823,Scotland,Sweden,2,1,victoire,False
534,1990,Group stage,Italy,1990-06-15,38962,Czechoslovakia,Austria,1,0,victoire,False
535,1990,Group stage,Italy,1990-06-15,71169,United Arab Emirates,West Germany,1,5,defaite,False
536,1990,Group stage,Italy,1990-06-14,32257,Colombia,Yugoslavia,0,1,defaite,False
537,1990,Group stage,Italy,1990-06-14,38687,Romania,Cameroon,1,2,defaite,False
538,1990,Group stage,Italy,1990-06-14,73423,United States,Italy,0,1,defaite,False
539,1990,Group stage,Italy,1990-06-13,35713,Spain,Uruguay,0,0,nul,False
540,1990,Group stage,Italy,1990-06-13,55759,Soviet Union,Argentina,0,2,defaite,False
541,1990,Group stage,Italy,1990-06-12,32790,South Korea,Belgium,0,2,defaite,False
542,1990,Group stage,Italy,1990-06-12,33288,Egypt,Netherlands,1,1,nul,False
543,1990,Group stage,Italy,1990-06-11,30867,Scotland,Costa Rica,0,1,defaite,False
544,1990,Group stage,Italy,1990-06-11,35238,Ireland,England,1,1,nul,False
545,1990,Group stage,Italy,1990-06-10,33266,Czechoslovakia,United States,5,1,victoire,False
546,1990,Group stage,Italy,1990-06-10,74765,Yugoslavia,West Germany,1,4,defaite,False
547,1990,Group stage,Italy,1990-06-10,62628,Sweden,Brazil,1,2,defaite,False
548,1990,Group stage,Italy,1990-06-09,30791,Colombia,United Arab Emirates,2,0,victoire,False
549,1990,Group stage,Italy,1990-06-09,42907,Romania,Soviet Union,2,0,victoire,False
550,1990,Group stage,Italy,1990-06-09,73303,Austria,Italy,0,1,defaite,False
551,1990,Group stage,Italy,1990-06-08,73780,Cameroon,Argentina,1,0,victoire,False
552,1986,Final,Mexico,1986-06-29,114600,West Germany,Argentina,2,3,defaite,False
553,1986,Third-place match,Mexico,1986-06-28,21000,Belgium,France,2,4,defaite,False
554,1986,Semi-finals,Mexico,1986-06-25,45000,West Germany,France,2,0,victoire,False
555,1986,Semi-finals,Mexico,1986-06-25,114500,Belgium,Argentina,0,2,defaite,False
556,1986,Quarter-finals,Mexico,1986-06-22,114580,England,Argentina,1,2,defaite,False
557,1986,Quarter-finals,Mexico,1986-06-22,45000,Belgium,Spain,1,1,nul,False
558,1986,Quarter-finals,Mexico,1986-06-21,65000,France,Brazil,1,1,nul,False
559,1986,Quarter-finals,Mexico,1986-06-21,41700,Mexico,West Germany,0,0,nul,True
560,1986,Round of 16,Mexico,1986-06-18,98728,Paraguay,England,0,3,defaite,False
561,1986,Round of 16,Mexico,1986-06-18,38500,Spain,Denmark,5,1,victoire,False
562,1986,Round of 16,Mexico,1986-06-17,70000,France,Italy,2,0,victoire,False
563,1986,Round of 16,Mexico,1986-06-17,19800,West Germany,Morocco,1,0,victoire,False
564,1986,Round of 16,Mexico,1986-06-16,45000,Poland,Brazil,0,4,defaite,False
565,1986,Round of 16,Mexico,1986-06-16,26000,Uruguay,Argentina,0,1,defaite,False
566,1986,Round of 16,Mexico,1986-06-15,114580,Bulgaria,Mexico,0,2,defaite,False
567,1986,Round of 16,Mexico,1986-06-15,32277,Belgium,Soviet Union,4,3,victoire,False
568,1986,Group stage,Mexico,1986-06-13,20000,Uruguay,Scotland,0,0,nul,False
569,1986,Group stage,Mexico,1986-06-13,36000,West Germany,Denmark,0,2,defaite,False
570,1986,Group stage,Mexico,1986-06-12,23980,Spain,Algeria,3,0,victoire,False
571,1986,Group stage,Mexico,1986-06-12,51000,Brazil,Northern Ireland,3,0,victoire,False
572,1986,Group stage,Mexico,1986-06-11,16000,Belgium,Paraguay,2,2,nul,False
573,1986,Group stage,Mexico,1986-06-11,103763,Mexico,Iraq,1,0,victoire,True
574,1986,Group stage,Mexico,1986-06-11,22700,Poland,England,0,3,defaite,False
575,1986,Group stage,Mexico,1986-06-11,28000,Morocco,Portugal,3,1,victoire,False
576,1986,Group stage,Mexico,1986-06-10,65000,Bulgaria,Argentina,0,2,defaite,False
577,1986,Group stage,Mexico,1986-06-10,20000,Italy,South Korea,3,2,victoire,False
578,1986,Group stage,Mexico,1986-06-09,14200,Canada,Soviet Union,0,2,defaite,False
579,1986,Group stage,Mexico,1986-06-09,31420,France,Hungary,3,0,victoire,False
580,1986,Group stage,Mexico,1986-06-08,30000,Scotland,West Germany,1,2,defaite,False
581,1986,Group stage,Mexico,1986-06-08,20000,Belgium,Iraq,2,1,victoire,False
582,1986,Group stage,Mexico,1986-06-08,26500,Uruguay,Denmark,1,6,defaite,False
583,1986,Group stage,Mexico,1986-06-07,114600,Paraguay,Mexico,1,1,nul,False
584,1986,Group stage,Mexico,1986-06-07,28000,Spain,Northern Ireland,2,1,victoire,False
585,1986,Group stage,Mexico,1986-06-07,19915,Portugal,Poland,0,1,defaite,False
586,1986,Group stage,Mexico,1986-06-06,48000,Algeria,Brazil,0,1,defaite,False
587,1986,Group stage,Mexico,1986-06-06,13800,Canada,Hungary,0,2,defaite,False
588,1986,Group stage,Mexico,1986-06-06,20200,Morocco,England,0,0,nul,False
589,1986,Group stage,Mexico,1986-06-05,32000,Argentina,Italy,1,1,nul,False
590,1986,Group stage,Mexico,1986-06-05,36540,Soviet Union,France,1,1,nul,False
591,1986,Group stage,Mexico,1986-06-05,45000,Bulgaria,South Korea,1,1,nul,False
592,1986,Group stage,Mexico,1986-06-04,24000,Iraq,Paraguay,0,1,defaite,False
593,1986,Group stage,Mexico,1986-06-04,30500,West Germany,Uruguay,1,1,nul,False
594,1986,Group stage,Mexico,1986-06-04,18000,Denmark,Scotland,1,0,victoire,False
595,1986,Group stage,Mexico,1986-06-03,110000,Mexico,Belgium,2,1,victoire,True
596,1986,Group stage,Mexico,1986-06-03,22000,Northern Ireland,Algeria,1,1,nul,False
597,1986,Group stage,Mexico,1986-06-03,23000,England,Portugal,0,1,defaite,False
598,1986,Group stage,Mexico,1986-06-02,16500,Hungary,Soviet Union,0,6,defaite,False
599,1986,Group stage,Mexico,1986-06-02,60000,South Korea,Argentina,1,3,defaite,False
600,1986,Group stage,Mexico,1986-06-02,19900,Poland,Morocco,0,0,nul,False
601,1986,Group stage,Mexico,1986-06-01,35748,Brazil,Spain,1,0,victoire,False
602,1986,Group stage,Mexico,1986-06-01,65500,France,Canada,1,0,victoire,False
603,1986,Group stage,Mexico,1986-05-31,96000,Italy,Bulgaria,1,1,nul,False
604,1982,Final,Spain,1982-07-11,90000,West Germany,Italy,1,3,defaite,False
605,1982,Third-place match,Spain,1982-07-10,28000,France,Poland,2,3,defaite,False
606,1982,Semi-finals,Spain,1982-07-08,50000,Italy,Poland,2,0,victoire,False
607,1982,Semi-finals,Spain,1982-07-08,70000,France,West Germany,3,3,nul,False
608,1982,Second group stage,Spain,1982-07-05,44000,Brazil,Italy,2,3,defaite,False
609,1982,Second group stage,Spain,1982-07-05,75000,England,Spain,0,0,nul,False
610,1982,Second group stage,Spain,1982-07-04,37000,Northern Ireland,France,1,4,defaite,False
611,1982,Second group stage,Spain,1982-07-04,65000,Soviet Union,Poland,0,0,nul,False
612,1982,Second group stage,Spain,1982-07-02,44000,Brazil,Argentina,3,1,victoire,False
613,1982,Second group stage,Spain,1982-07-02,90089,Spain,West Germany,1,2,defaite,True
614,1982,Second group stage,Spain,1982-07-01,20000,Northern Ireland,Austria,2,2,nul,False
615,1982,Second group stage,Spain,1982-07-01,45000,Soviet Union,Belgium,1,0,victoire,False
616,1982,Second group stage,Spain,1982-06-29,43000,Argentina,Italy,1,2,defaite,False
617,1982,Second group stage,Spain,1982-06-29,75000,England,West Germany,0,0,nul,False
618,1982,Second group stage,Spain,1982-06-28,37000,France,Austria,1,0,victoire,False
619,1982,Second group stage,Spain,1982-06-28,65000,Belgium,Poland,0,3,defaite,False
620,1982,First group stage,Spain,1982-06-25,39700,Kuwait,England,0,1,defaite,False
621,1982,First group stage,Spain,1982-06-25,41000,Austria,West Germany,0,1,defaite,False
622,1982,First group stage,Spain,1982-06-25,49562,Spain,Northern Ireland,0,1,defaite,True
623,1982,First group stage,Spain,1982-06-24,28000,Czechoslovakia,France,1,1,nul,False
624,1982,First group stage,Spain,1982-06-24,16000,Chile,Algeria,2,3,defaite,False
625,1982,First group stage,Spain,1982-06-24,25000,Yugoslavia,Honduras,1,0,victoire,False
626,1982,First group stage,Spain,1982-06-23,20000,Cameroon,Italy,1,1,nul,False
627,1982,First group stage,Spain,1982-06-23,32500,El Salvador,Argentina,0,2,defaite,False
628,1982,First group stage,Spain,1982-06-23,43000,New Zealand,Brazil,0,4,defaite,False
629,1982,First group stage,Spain,1982-06-22,25000,Peru,Poland,1,5,defaite,False
630,1982,First group stage,Spain,1982-06-22,37000,Hungary,Belgium,1,1,nul,False
631,1982,First group stage,Spain,1982-06-22,45000,Scotland,Soviet Union,2,2,nul,False
632,1982,First group stage,Spain,1982-06-21,22000,Austria,Algeria,2,0,victoire,False
633,1982,First group stage,Spain,1982-06-21,30043,Kuwait,France,1,4,defaite,False
634,1982,First group stage,Spain,1982-06-21,15000,Northern Ireland,Honduras,1,1,nul,False
635,1982,First group stage,Spain,1982-06-20,42000,Chile,West Germany,1,4,defaite,False
636,1982,First group stage,Spain,1982-06-20,41123,Czechoslovakia,England,0,2,defaite,False
637,1982,First group stage,Spain,1982-06-20,48000,Yugoslavia,Spain,1,2,defaite,False
638,1982,First group stage,Spain,1982-06-19,19000,Cameroon,Poland,0,0,nul,False
639,1982,First group stage,Spain,1982-06-19,19000,New Zealand,Soviet Union,0,3,defaite,False
640,1982,First group stage,Spain,1982-06-19,15000,El Salvador,Belgium,0,1,defaite,False
641,1982,First group stage,Spain,1982-06-18,25000,Peru,Italy,1,1,nul,False
642,1982,First group stage,Spain,1982-06-18,47379,Scotland,Brazil,1,4,defaite,False
643,1982,First group stage,Spain,1982-06-18,32093,Hungary,Argentina,1,4,defaite,False
644,1982,First group stage,Spain,1982-06-17,22500,Austria,Chile,1,0,victoire,False
645,1982,First group stage,Spain,1982-06-17,25000,Kuwait,Czechoslovakia,1,1,nul,False
646,1982,First group stage,Spain,1982-06-17,25000,Northern Ireland,Yugoslavia,0,0,nul,False
647,1982,First group stage,Spain,1982-06-16,44172,France,England,1,3,defaite,False
648,1982,First group stage,Spain,1982-06-16,42000,Algeria,West Germany,2,1,victoire,False
649,1982,First group stage,Spain,1982-06-16,49562,Honduras,Spain,1,1,nul,False
650,1982,First group stage,Spain,1982-06-15,11000,Cameroon,Peru,0,0,nul,False
651,1982,First group stage,Spain,1982-06-15,23000,El Salvador,Hungary,1,10,defaite,False
652,1982,First group stage,Spain,1982-06-15,36000,New Zealand,Scotland,2,5,defaite,False
653,1982,First group stage,Spain,1982-06-14,33000,Poland,Italy,0,0,nul,False
654,1982,First group stage,Spain,1982-06-14,68000,Soviet Union,Brazil,1,2,defaite,False
655,1982,First group stage,Spain,1982-06-13,95000,Belgium,Argentina,1,0,victoire,False
656,1978,Final,Argentina,1978-06-25,71483,Netherlands,Argentina,1,3,defaite,False
657,1978,Third-place match,Argentina,1978-06-24,69659,Italy,Brazil,1,2,defaite,False
658,1978,Second round,Argentina,1978-06-21,67433,Italy,Netherlands,1,2,defaite,False
659,1978,Second round,Argentina,1978-06-21,38318,West Germany,Austria,2,3,defaite,False
660,1978,Second round,Argentina,1978-06-21,39586,Poland,Brazil,1,3,defaite,False
661,1978,Second round,Argentina,1978-06-21,37315,Peru,Argentina,0,6,defaite,False
662,1978,Second round,Argentina,1978-06-18,35288,Peru,Poland,0,1,defaite,False
663,1978,Second round,Argentina,1978-06-18,40750,Netherlands,West Germany,2,2,nul,False
664,1978,Second round,Argentina,1978-06-18,66695,Austria,Italy,0,1,defaite,False
665,1978,Second round,Argentina,1978-06-18,37326,Brazil,Argentina,0,0,nul,False
666,1978,Second round,Argentina,1978-06-14,25050,Austria,Netherlands,1,5,defaite,False
667,1978,Second round,Argentina,1978-06-14,67547,Italy,West Germany,0,0,nul,False
668,1978,Second round,Argentina,1978-06-14,31278,Peru,Brazil,0,3,defaite,False
669,1978,Second round,Argentina,1978-06-14,37091,Poland,Argentina,0,2,defaite,False
670,1978,First round,Argentina,1978-06-11,35221,Austria,Brazil,0,1,defaite,False
671,1978,First round,Argentina,1978-06-11,42132,Sweden,Spain,0,1,defaite,False
672,1978,First round,Argentina,1978-06-11,21262,Iran,Peru,1,4,defaite,False
673,1978,First round,Argentina,1978-06-11,35130,Netherlands,Scotland,2,3,defaite,False
674,1978,First round,Argentina,1978-06-10,23127,Hungary,France,1,3,defaite,False
675,1978,First round,Argentina,1978-06-10,22651,Mexico,Poland,1,3,defaite,False
676,1978,First round,Argentina,1978-06-10,30667,Tunisia,West Germany,0,0,nul,False
677,1978,First round,Argentina,1978-06-10,71712,Argentina,Italy,0,1,defaite,True
678,1978,First round,Argentina,1978-06-07,41424,Sweden,Austria,0,1,defaite,False
679,1978,First round,Argentina,1978-06-07,34771,Spain,Brazil,0,0,nul,False
680,1978,First round,Argentina,1978-06-07,28125,Peru,Netherlands,0,0,nul,False
681,1978,First round,Argentina,1978-06-07,7938,Iran,Scotland,1,1,nul,False
682,1978,First round,Argentina,1978-06-06,26533,Hungary,Italy,1,3,defaite,False
683,1978,First round,Argentina,1978-06-06,35258,Mexico,West Germany,0,6,defaite,False
684,1978,First round,Argentina,1978-06-06,9624,Tunisia,Poland,0,1,defaite,False
685,1978,First round,Argentina,1978-06-06,71666,France,Argentina,1,2,defaite,False
686,1978,First round,Argentina,1978-06-03,32569,Brazil,Sweden,1,1,nul,False
687,1978,First round,Argentina,1978-06-03,40841,Spain,Austria,1,2,defaite,False
688,1978,First round,Argentina,1978-06-03,37927,Scotland,Peru,1,3,defaite,False
689,1978,First round,Argentina,1978-06-03,33431,Iran,Netherlands,0,3,defaite,False
690,1978,First round,Argentina,1978-06-02,42373,France,Italy,1,2,defaite,False
691,1978,First round,Argentina,1978-06-02,17396,Mexico,Tunisia,1,3,defaite,False
692,1978,First round,Argentina,1978-06-02,71615,Hungary,Argentina,1,2,defaite,False
693,1978,First round,Argentina,1978-06-01,67579,Poland,West Germany,0,0,nul,False
694,1974,Final,Germany,1974-07-07,78200,West Germany,Netherlands,2,1,victoire,False
695,1974,Third-place match,Germany,1974-07-06,77100,Poland,Brazil,1,0,victoire,False
696,1974,Second round,Germany,1974-07-03,62000,West Germany,Poland,1,0,victoire,False
697,1974,Second round,Germany,1974-07-03,53700,Brazil,Netherlands,0,2,defaite,False
698,1974,Second round,Germany,1974-07-03,54254,East Germany,Argentina,1,1,nul,False
699,1974,Second round,Germany,1974-07-03,41300,Yugoslavia,Sweden,1,2,defaite,False
700,1974,Second round,Germany,1974-06-30,58000,Yugoslavia,Poland,1,2,defaite,False
701,1974,Second round,Germany,1974-06-30,39400,Brazil,Argentina,2,1,victoire,False
702,1974,Second round,Germany,1974-06-30,68348,Netherlands,East Germany,2,0,victoire,False
703,1974,Second round,Germany,1974-06-30,67800,Sweden,West Germany,2,4,defaite,False
704,1974,Second round,Germany,1974-06-26,67385,West Germany,Yugoslavia,2,0,victoire,False
705,1974,Second round,Germany,1974-06-26,59863,East Germany,Brazil,0,1,defaite,False
706,1974,Second round,Germany,1974-06-26,44955,Poland,Sweden,1,0,victoire,False
707,1974,Second round,Germany,1974-06-26,56548,Argentina,Netherlands,0,4,defaite,False
708,1974,First round,Germany,1974-06-23,53300,Netherlands,Bulgaria,4,1,victoire,False
709,1974,First round,Germany,1974-06-23,70100,Italy,Poland,1,2,defaite,False
710,1974,First round,Germany,1974-06-23,28300,Uruguay,Sweden,0,3,defaite,False
711,1974,First round,Germany,1974-06-23,25900,Haiti,Argentina,1,4,defaite,False
712,1974,First round,Germany,1974-06-22,56000,Yugoslavia,Scotland,1,1,nul,False
713,1974,First round,Germany,1974-06-22,17400,Chile,Australia,0,0,nul,False
714,1974,First round,Germany,1974-06-22,36200,Brazil,Zaire,3,0,victoire,False
715,1974,First round,Germany,1974-06-22,60200,West Germany,East Germany,0,1,defaite,False
716,1974,First round,Germany,1974-06-19,25300,Poland,Haiti,7,0,victoire,False
717,1974,First round,Germany,1974-06-19,13400,Uruguay,Bulgaria,1,1,nul,False
718,1974,First round,Germany,1974-06-19,53700,Sweden,Netherlands,0,0,nul,False
719,1974,First round,Germany,1974-06-19,70100,Italy,Argentina,1,1,nul,False
720,1974,First round,Germany,1974-06-18,53300,West Germany,Australia,3,0,victoire,False
721,1974,First round,Germany,1974-06-18,31700,Zaire,Yugoslavia,0,9,defaite,False
722,1974,First round,Germany,1974-06-18,28300,East Germany,Chile,1,1,nul,False
723,1974,First round,Germany,1974-06-18,62000,Brazil,Scotland,0,0,nul,False
724,1974,First round,Germany,1974-06-15,55100,Netherlands,Uruguay,2,0,victoire,False
725,1974,First round,Germany,1974-06-15,23800,Bulgaria,Sweden,0,0,nul,False
726,1974,First round,Germany,1974-06-15,53000,Haiti,Italy,1,3,defaite,False
727,1974,First round,Germany,1974-06-15,32700,Argentina,Poland,2,3,defaite,False
728,1974,First round,Germany,1974-06-14,81100,Chile,West Germany,0,1,defaite,False
729,1974,First round,Germany,1974-06-14,17000,Australia,East Germany,0,2,defaite,False
730,1974,First round,Germany,1974-06-14,27000,Scotland,Zaire,2,0,victoire,False
731,1974,First round,Germany,1974-06-13,62000,Yugoslavia,Brazil,0,0,nul,False
732,1970,Final,Mexico,1970-06-21,107412,Italy,Brazil,1,4,defaite,False
733,1970,Third-place match,Mexico,1970-06-20,104403,Uruguay,West Germany,0,1,defaite,False
734,1970,Semi-finals,Mexico,1970-06-17,102444,West Germany,Italy,3,4,defaite,False
735,1970,Semi-finals,Mexico,1970-06-17,51261,Uruguay,Brazil,1,3,defaite,False
736,1970,Quarter-finals,Mexico,1970-06-14,54233,Peru,Brazil,2,4,defaite,False
737,1970,Quarter-finals,Mexico,1970-06-14,26851,Mexico,Italy,1,4,defaite,True
738,1970,Quarter-finals,Mexico,1970-06-14,26085,Soviet Union,Uruguay,0,1,defaite,False
739,1970,Quarter-finals,Mexico,1970-06-14,23357,England,West Germany,2,3,defaite,False
740,1970,Group stage,Mexico,1970-06-11,108192,Belgium,Mexico,0,1,defaite,False
741,1970,Group stage,Mexico,1970-06-11,9890,Israel,Italy,0,0,nul,False
742,1970,Group stage,Mexico,1970-06-11,12299,Morocco,Bulgaria,1,1,nul,False
743,1970,Group stage,Mexico,1970-06-11,49292,Czechoslovakia,England,0,1,defaite,False
744,1970,Group stage,Mexico,1970-06-10,17875,Peru,West Germany,1,3,defaite,False
745,1970,Group stage,Mexico,1970-06-10,50804,Romania,Brazil,2,3,defaite,False
746,1970,Group stage,Mexico,1970-06-10,18163,Uruguay,Sweden,0,1,defaite,False
747,1970,Group stage,Mexico,1970-06-10,89979,El Salvador,Soviet Union,0,2,defaite,False
748,1970,Group stage,Mexico,1970-06-07,103058,El Salvador,Mexico,0,4,defaite,False
749,1970,Group stage,Mexico,1970-06-07,66843,England,Brazil,0,1,defaite,False
750,1970,Group stage,Mexico,1970-06-07,12710,Bulgaria,West Germany,2,5,defaite,False
751,1970,Group stage,Mexico,1970-06-07,9624,Israel,Sweden,1,1,nul,False
752,1970,Group stage,Mexico,1970-06-06,56818,Czechoslovakia,Romania,1,2,defaite,False
753,1970,Group stage,Mexico,1970-06-06,29968,Italy,Uruguay,0,0,nul,False
754,1970,Group stage,Mexico,1970-06-06,95261,Belgium,Soviet Union,1,4,defaite,False
755,1970,Group stage,Mexico,1970-06-06,13537,Morocco,Peru,0,3,defaite,False
756,1970,Group stage,Mexico,1970-06-03,92205,El Salvador,Belgium,0,3,defaite,False
757,1970,Group stage,Mexico,1970-06-03,52897,Czechoslovakia,Brazil,1,4,defaite,False
758,1970,Group stage,Mexico,1970-06-03,13433,Sweden,Italy,0,1,defaite,False
759,1970,Group stage,Mexico,1970-06-03,12942,Morocco,West Germany,1,2,defaite,False
760,1970,Group stage,Mexico,1970-06-02,50560,Romania,England,0,1,defaite,False
761,1970,Group stage,Mexico,1970-06-02,13765,Bulgaria,Peru,2,3,defaite,False
762,1970,Group stage,Mexico,1970-06-02,20654,Israel,Uruguay,0,2,defaite,False
763,1970,Group stage,Mexico,1970-05-31,107160,Soviet Union,Mexico,0,0,nul,False
764,1966,Final,England,1966-07-30,96924,West Germany,England,2,4,defaite,False
765,1966,Third-place match,England,1966-07-28,87696,Soviet Union,Portugal,1,2,defaite,False
766,1966,Semi-finals,England,1966-07-26,94493,Portugal,England,1,2,defaite,False
767,1966,Semi-finals,England,1966-07-25,38273,Soviet Union,West Germany,1,2,defaite,False
768,1966,Quarter-finals,England,1966-07-23,40248,North Korea,Portugal,3,5,defaite,False
769,1966,Quarter-finals,England,1966-07-23,90584,Argentina,England,0,1,defaite,False
770,1966,Quarter-finals,England,1966-07-23,26844,Hungary,Soviet Union,1,2,defaite,False
771,1966,Quarter-finals,England,1966-07-23,40007,Uruguay,West Germany,0,4,defaite,False
772,1966,Group stage,England,1966-07-20,98270,France,England,0,2,defaite,False
773,1966,Group stage,England,1966-07-20,24129,Bulgaria,Hungary,1,3,defaite,False
774,1966,Group stage,England,1966-07-20,42187,Spain,West Germany,1,2,defaite,False
775,1966,Group stage,England,1966-07-20,16027,Chile,Soviet Union,1,2,defaite,False
776,1966,Group stage,England,1966-07-19,61112,Mexico,Uruguay,0,0,nul,False
777,1966,Group stage,England,1966-07-19,32127,Switzerland,Argentina,0,2,defaite,False
778,1966,Group stage,England,1966-07-19,58479,Brazil,Portugal,1,3,defaite,False
779,1966,Group stage,England,1966-07-19,17829,Italy,North Korea,0,1,defaite,False
780,1966,Group stage,England,1966-07-16,46587,Argentina,West Germany,0,0,nul,False
781,1966,Group stage,England,1966-07-16,27793,Italy,Soviet Union,0,1,defaite,False
782,1966,Group stage,England,1966-07-16,25438,Bulgaria,Portugal,0,3,defaite,False
783,1966,Group stage,England,1966-07-16,92570,Mexico,England,0,2,defaite,False
784,1966,Group stage,England,1966-07-15,32028,Switzerland,Spain,1,2,defaite,False
785,1966,Group stage,England,1966-07-15,45662,France,Uruguay,1,2,defaite,False
786,1966,Group stage,England,1966-07-15,51387,Brazil,Hungary,1,3,defaite,False
787,1966,Group stage,England,1966-07-15,13792,Chile,North Korea,1,1,nul,False
788,1966,Group stage,England,1966-07-13,42738,Spain,Argentina,1,2,defaite,False
789,1966,Group stage,England,1966-07-13,69237,Mexico,France,1,1,nul,False
790,1966,Group stage,England,1966-07-13,27199,Chile,Italy,0,2,defaite,False
791,1966,Group stage,England,1966-07-13,29886,Hungary,Portugal,1,3,defaite,False
792,1966,Group stage,England,1966-07-12,47308,Bulgaria,Brazil,0,2,defaite,False
793,1966,Group stage,England,1966-07-12,23006,North Korea,Soviet Union,0,3,defaite,False
794,1966,Group stage,England,1966-07-12,36127,Switzerland,West Germany,0,5,defaite,False
795,1966,Group stage,England,1966-07-11,87148,Uruguay,England,0,0,nul,False
796,1962,Final,Chile,1962-06-17,68679,Czechoslovakia,Brazil,1,3,defaite,False
797,1962,Third-place match,Chile,1962-06-16,66697,Yugoslavia,Chile,0,1,defaite,False
798,1962,Semi-finals,Chile,1962-06-13,76594,Chile,Brazil,2,4,defaite,True
799,1962,Semi-finals,Chile,1962-06-13,5890,Yugoslavia,Czechoslovakia,1,3,defaite,False
800,1962,Quarter-finals,Chile,1962-06-10,17268,Soviet Union,Chile,1,2,defaite,False
801,1962,Quarter-finals,Chile,1962-06-10,17736,England,Brazil,1,3,defaite,False
802,1962,Quarter-finals,Chile,1962-06-10,11690,Hungary,Czechoslovakia,0,1,defaite,False
803,1962,Quarter-finals,Chile,1962-06-10,63324,West Germany,Yugoslavia,0,1,defaite,False
804,1962,Group stage,Chile,1962-06-07,5700,Bulgaria,England,0,0,nul,False
